gas_ftir_scan48_replicate1,gas_ftir_scan48_replicate2,gas_ftir_scan48_replicate3,gas_ftir_scan48_replicate4,gas_ftir_scan48_replicate5,gas_ftir_scan48_replicate6,gas_ftir_scan48_replicate7,gas_ftir_scan48_replicate8,gas_ftir_scan48_replicate9
90.48,121.69,107.06,129.3,127.12,120.4,87.77,96.45,98.42
90.49,121.69,107.06,129.3,127.12,120.4,87.77,96.45,98.42
90.49,121.68,107.06,129.3,127.12,120.39,87.78,96.45,98.42
90.5,121.68,107.05,129.29,127.11,120.39,87.78,96.45,98.42
90.5,121.67,107.05,129.29,127.11,120.38,87.78,96.45,98.42
90.51,121.67,107.05,129.29,127.11,120.38,87.78,96.46,98.42
90.51,121.66,107.05,129.28,127.11,120.38,87.78,96.46,98.42
90.52,121.66,107.04,129.28,127.11,120.37,87.79,96.46,98.42
90.52,121.65,107.04,129.27,127.12,120.37,87.79,96.46,98.42
90.52,121.65,107.04,129.27,127.12,120.36,87.79,96.47,98.42
90.53,121.65,107.04,129.26,127.12,120.36,87.8,96.47,98.42
90.53,121.64,107.04,129.26,127.12,120.35,87.8,96.47,98.42
90.54,121.64,107.03,129.25,127.12,120.35,87.8,96.48,98.42
90.54,121.63,107.03,129.25,127.12,120.35,87.81,96.48,98.42
90.54,121.62,107.03,129.24,127.12,120.34,87.81,96.48,98.42
90.54,121.62,107.03,129.24,127.12,120.34,87.81,96.48,98.42
90.54,121.61,107.02,129.24,127.13,120.33,87.81,96.49,98.42
90.55,121.6,107.02,129.23,127.13,120.33,87.81,96.49,98.43
90.55,121.6,107.02,129.23,127.13,120.32,87.82,96.49,98.43
90.55,121.6,107.02,129.23,127.14,120.32,87.82,96.49,98.43
90.55,121.6,107.02,129.23,127.14,120.32,87.82,96.5,98.43
90.55,121.6,107.03,129.23,127.14,120.32,87.82,96.5,98.43
90.54,121.6,107.03,129.23,127.15,120.33,87.82,96.5,98.43
90.54,121.6,107.03,129.23,127.15,120.33,87.82,96.51,98.43
90.54,121.6,107.03,129.23,127.16,120.33,87.82,96.51,98.43
90.54,121.6,107.03,129.23,127.16,120.33,87.82,96.51,98.43
90.54,121.61,107.03,129.24,127.16,120.34,87.81,96.51,98.42
90.53,121.61,107.04,129.24,127.17,120.35,87.81,96.51,98.42
90.53,121.62,107.04,129.25,127.17,120.35,87.81,96.52,98.42
90.53,121.62,107.05,129.25,127.17,120.36,87.81,96.52,98.42
90.52,121.63,107.05,129.26,127.17,120.37,87.81,96.52,98.42
90.52,121.64,107.05,129.26,127.17,120.37,87.81,96.52,98.42
90.52,121.64,107.05,129.27,127.17,120.38,87.81,96.52,98.42
90.51,121.65,107.06,129.27,127.17,120.39,87.81,96.52,98.42
90.51,121.65,107.06,129.28,127.17,120.39,87.8,96.52,98.42
90.51,121.66,107.06,129.28,127.17,120.4,87.8,96.51,98.42
90.51,121.66,107.07,129.29,127.17,120.4,87.8,96.51,98.42
90.51,121.67,107.07,129.29,127.16,120.41,87.8,96.51,98.42
90.5,121.68,107.07,129.3,127.16,120.42,87.8,96.51,98.42
90.5,121.68,107.07,129.3,127.16,120.42,87.8,96.51,98.42
90.5,121.69,107.08,129.3,127.15,120.43,87.79,96.5,98.42
90.5,121.69,107.08,129.31,127.15,120.43,87.79,96.5,98.42
90.5,121.69,107.08,129.31,127.15,120.43,87.79,96.5,98.42
90.5,121.7,107.08,129.32,127.15,120.43,87.79,96.5,98.42
90.5,121.7,107.08,129.32,127.14,120.43,87.79,96.49,98.42
90.5,121.7,107.08,129.32,127.14,120.43,87.79,96.49,98.42
90.5,121.7,107.08,129.32,127.14,120.43,87.78,96.49,98.42
90.5,121.7,107.07,129.32,127.13,120.43,87.78,96.48,98.42
90.5,121.7,107.07,129.31,127.13,120.43,87.78,96.48,98.42
90.5,121.7,107.07,129.31,127.13,120.42,87.78,96.48,98.42
90.51,121.69,107.07,129.31,127.12,120.42,87.78,96.48,98.42
90.51,121.69,107.06,129.3,127.12,120.41,87.78,96.47,98.42
90.52,121.68,107.06,129.3,127.12,120.41,87.78,96.47,98.42
90.52,121.67,107.06,129.29,127.11,120.4,87.78,96.47,98.42
90.52,121.66,107.05,129.28,127.11,120.39,87.78,96.47,98.42
90.53,121.65,107.05,129.27,127.11,120.38,87.79,96.47,98.42
90.53,121.64,107.04,129.26,127.1,120.37,87.79,96.47,98.42
90.54,121.63,107.04,129.24,127.1,120.36,87.79,96.47,98.42
90.54,121.62,107.03,129.23,127.09,120.35,87.79,96.47,98.42
90.54,121.61,107.03,129.22,127.09,120.34,87.8,96.47,98.42
90.55,121.6,107.02,129.2,127.09,120.32,87.8,96.47,98.42
90.55,121.59,107.02,129.19,127.09,120.31,87.8,96.47,98.42
90.56,121.57,107.01,129.17,127.08,120.3,87.8,96.48,98.43
90.56,121.56,107.01,129.16,127.08,120.29,87.81,96.48,98.43
90.57,121.55,107.01,129.14,127.08,120.28,87.81,96.48,98.43
90.57,121.54,107.0,129.13,127.07,120.27,87.81,96.48,98.43
90.57,121.53,107.0,129.12,127.07,120.26,87.82,96.48,98.43
90.58,121.52,106.99,129.1,127.07,120.25,87.82,96.49,98.43
90.58,121.51,106.99,129.09,127.07,120.24,87.82,96.49,98.43
90.58,121.5,106.99,129.08,127.07,120.23,87.82,96.49,98.43
90.58,121.49,106.98,129.06,127.06,120.22,87.83,96.5,98.43
90.58,121.48,106.98,129.05,127.06,120.22,87.83,96.5,98.43
90.59,121.48,106.98,129.04,127.06,120.21,87.83,96.5,98.43
90.59,121.47,106.98,129.04,127.06,120.21,87.83,96.51,98.43
90.59,121.47,106.98,129.03,127.06,120.21,87.83,96.51,98.43
90.59,121.47,106.98,129.02,127.06,120.21,87.84,96.51,98.43
90.58,121.47,106.98,129.02,127.06,120.21,87.84,96.51,98.43
90.58,121.47,106.98,129.02,127.06,120.21,87.84,96.51,98.43
90.58,121.47,106.99,129.02,127.06,120.22,87.84,96.52,98.42
90.58,121.47,106.99,129.02,127.06,120.22,87.84,96.52,98.42
90.58,121.48,106.99,129.02,127.06,120.23,87.84,96.52,98.42
90.57,121.48,106.99,129.02,127.06,120.23,87.84,96.52,98.42
90.57,121.49,107.0,129.03,127.06,120.24,87.84,96.52,98.42
90.57,121.49,107.0,129.03,127.06,120.24,87.84,96.52,98.42
90.57,121.5,107.0,129.04,127.06,120.25,87.84,96.52,98.42
90.56,121.5,107.0,129.04,127.06,120.26,87.84,96.52,98.42
90.56,121.51,107.0,129.04,127.06,120.26,87.83,96.52,98.42
90.56,121.51,107.0,129.04,127.06,120.26,87.83,96.52,98.42
90.56,121.52,107.0,129.04,127.06,120.27,87.83,96.52,98.42
90.56,121.52,107.0,129.05,127.06,120.27,87.83,96.52,98.42
90.56,121.52,107.0,129.04,127.06,120.27,87.83,96.51,98.42
90.56,121.52,107.0,129.04,127.05,120.27,87.83,96.51,98.42
90.56,121.52,107.0,129.04,127.05,120.27,87.82,96.51,98.42
90.56,121.52,107.0,129.04,127.05,120.27,87.82,96.51,98.42
90.56,121.52,106.99,129.03,127.05,120.27,87.82,96.51,98.42
90.56,121.52,106.99,129.03,127.05,120.27,87.82,96.5,98.42
90.56,121.51,106.98,129.02,127.04,120.27,87.82,96.5,98.42
90.56,121.51,106.98,129.02,127.04,120.26,87.82,96.5,98.42
90.56,121.5,106.97,129.01,127.04,120.26,87.82,96.5,98.42
90.56,121.5,106.97,129.0,127.04,120.25,87.82,96.49,98.42
90.57,121.49,106.96,129.0,127.04,120.24,87.82,96.49,98.42
90.57,121.49,106.95,128.99,127.04,120.24,87.82,96.49,98.42
90.57,121.48,106.95,128.98,127.04,120.23,87.82,96.49,98.42
90.58,121.47,106.94,128.97,127.04,120.22,87.82,96.48,98.42
90.58,121.46,106.93,128.96,127.04,120.21,87.82,96.48,98.42
90.58,121.45,106.92,128.95,127.04,120.19,87.82,96.48,98.42
90.59,121.43,106.91,128.93,127.04,120.18,87.82,96.48,98.42
90.59,121.42,106.91,128.92,127.04,120.17,87.82,96.48,98.43
90.6,121.41,106.9,128.91,127.04,120.16,87.82,96.48,98.43
90.6,121.4,106.89,128.9,127.05,120.15,87.82,96.48,98.43
90.6,121.39,106.89,128.89,127.05,120.13,87.82,96.48,98.43
90.61,121.38,106.88,128.88,127.05,120.12,87.82,96.48,98.43
90.61,121.37,106.87,128.87,127.05,120.11,87.82,96.48,98.43
90.62,121.36,106.87,128.86,127.06,120.1,87.83,96.48,98.43
90.62,121.35,106.87,128.85,127.06,120.1,87.83,96.48,98.43
90.62,121.34,106.86,128.85,127.06,120.09,87.83,96.48,98.43
90.62,121.33,106.86,128.84,127.06,120.08,87.83,96.49,98.43
90.63,121.33,106.86,128.83,127.06,120.08,87.83,96.49,98.43
90.63,121.32,106.86,128.83,127.06,120.07,87.83,96.49,98.43
90.63,121.32,106.86,128.82,127.06,120.07,87.84,96.49,98.43
90.63,121.31,106.86,128.82,127.06,120.06,87.84,96.5,98.43
90.63,121.31,106.86,128.82,127.06,120.06,87.84,96.5,98.43
90.63,121.31,106.86,128.82,127.06,120.06,87.84,96.5,98.43
90.63,121.31,106.86,128.82,127.06,120.06,87.84,96.5,98.43
90.63,121.31,106.87,128.82,127.06,120.06,87.84,96.51,98.43
90.63,121.32,106.87,128.82,127.06,120.07,87.84,96.51,98.43
90.62,121.32,106.88,128.83,127.06,120.07,87.85,96.51,98.43
90.62,121.33,106.88,128.84,127.06,120.08,87.85,96.51,98.43
90.62,121.33,106.89,128.85,127.06,120.09,87.85,96.52,98.43
90.62,121.34,106.89,128.85,127.06,120.09,87.85,96.52,98.43
90.61,121.35,106.9,128.86,127.06,120.1,87.85,96.52,98.43
90.61,121.36,106.91,128.87,127.06,120.11,87.85,96.52,98.43
90.61,121.37,106.91,128.88,127.06,120.12,87.84,96.52,98.43
90.6,121.38,106.92,128.9,127.06,120.13,87.84,96.52,98.43
90.6,121.39,106.93,128.91,127.06,120.15,87.84,96.52,98.43
90.59,121.4,106.93,128.92,127.06,120.16,87.84,96.52,98.43
90.59,121.41,106.94,128.93,127.06,120.17,87.84,96.52,98.43
90.58,121.42,106.95,128.94,127.06,120.18,87.84,96.52,98.42
90.58,121.43,106.95,128.95,127.06,120.19,87.84,96.52,98.42
90.58,121.44,106.96,128.96,127.06,120.2,87.83,96.52,98.42
90.58,121.45,106.96,128.97,127.06,120.21,87.83,96.52,98.42
90.57,121.45,106.97,128.97,127.05,120.21,87.83,96.52,98.42
90.57,121.46,106.97,128.98,127.05,120.22,87.83,96.52,98.42
90.57,121.46,106.97,128.98,127.05,120.22,87.83,96.52,98.42
90.57,121.47,106.97,128.99,127.05,120.23,87.83,96.52,98.42
90.57,121.47,106.97,128.99,127.05,120.23,87.83,96.51,98.42
90.56,121.48,106.97,128.99,127.04,120.23,87.82,96.51,98.42
90.56,121.48,106.97,128.99,127.04,120.23,87.82,96.51,98.42
90.57,121.48,106.97,128.99,127.04,120.23,87.82,96.51,98.42
90.57,121.48,106.97,128.99,127.03,120.23,87.82,96.5,98.42
90.57,121.48,106.97,128.98,127.03,120.23,87.82,96.5,98.42
90.57,121.47,106.96,128.98,127.03,120.23,87.82,96.5,98.42
90.57,121.47,106.96,128.98,127.03,120.22,87.82,96.49,98.42
90.57,121.46,106.96,128.97,127.02,120.22,87.82,96.49,98.42
90.58,121.46,106.96,128.96,127.02,120.21,87.82,96.49,98.42
90.58,121.45,106.95,128.95,127.01,120.2,87.82,96.49,98.42
90.58,121.44,106.94,128.94,127.01,120.19,87.82,96.49,98.42
90.59,121.43,106.94,128.93,127.01,120.18,87.82,96.48,98.42
90.59,121.42,106.93,128.92,127.01,120.17,87.82,96.48,98.42
90.59,121.41,106.93,128.91,127.0,120.16,87.82,96.48,98.42
90.6,121.4,106.92,128.9,127.0,120.15,87.83,96.48,98.42
90.6,121.39,106.92,128.88,126.99,120.14,87.83,96.48,98.43
90.61,121.38,106.91,128.87,126.99,120.13,87.83,96.48,98.43
90.61,121.37,106.91,128.86,126.99,120.12,87.83,96.48,98.43
90.61,121.36,106.9,128.85,126.98,120.11,87.83,96.48,98.43
90.62,121.35,106.9,128.84,126.98,120.1,87.84,96.48,98.43
90.62,121.34,106.89,128.83,126.98,120.09,87.84,96.48,98.43
90.63,121.33,106.89,128.82,126.98,120.08,87.84,96.49,98.43
90.63,121.33,106.88,128.81,126.98,120.07,87.84,96.49,98.43
90.63,121.32,106.88,128.8,126.98,120.07,87.84,96.49,98.43
90.63,121.31,106.88,128.8,126.98,120.06,87.84,96.49,98.43
90.63,121.31,106.88,128.79,126.98,120.06,87.85,96.49,98.43
90.64,121.3,106.88,128.79,126.98,120.05,87.85,96.49,98.43
90.64,121.3,106.87,128.79,126.98,120.05,87.85,96.49,98.43
90.64,121.3,106.87,128.78,126.98,120.05,87.85,96.5,98.43
90.64,121.3,106.87,128.78,126.98,120.04,87.85,96.5,98.43
90.64,121.29,106.87,128.77,126.98,120.04,87.85,96.5,98.43
90.64,121.29,106.87,128.77,126.98,120.04,87.85,96.5,98.43
90.63,121.29,106.87,128.77,126.98,120.05,87.85,96.5,98.43
90.63,121.3,106.87,128.77,126.98,120.05,87.85,96.51,98.43
90.63,121.3,106.87,128.77,126.99,120.05,87.85,96.51,98.43
90.63,121.3,106.87,128.78,126.99,120.06,87.85,96.51,98.42
90.63,121.3,106.88,128.78,126.99,120.06,87.85,96.51,98.42
90.63,121.31,106.88,128.78,126.99,120.06,87.85,96.51,98.42
90.62,121.31,106.88,128.78,126.99,120.07,87.85,96.51,98.42
90.62,121.31,106.88,128.79,126.99,120.07,87.85,96.52,98.42
90.62,121.32,106.88,128.79,127.0,120.08,87.85,96.52,98.42
90.62,121.32,106.88,128.79,127.0,120.08,87.85,96.52,98.42
90.61,121.33,106.88,128.8,127.0,120.09,87.85,96.52,98.42
90.61,121.33,106.89,128.8,127.0,120.1,87.84,96.52,98.42
90.61,121.33,106.89,128.8,127.0,120.1,87.84,96.52,98.42
90.61,121.34,106.89,128.81,127.01,120.1,87.84,96.52,98.42
90.6,121.34,106.89,128.81,127.01,120.11,87.84,96.52,98.42
90.6,121.35,106.88,128.81,127.01,120.11,87.83,96.52,98.42
90.6,121.35,106.88,128.82,127.02,120.12,87.83,96.51,98.42
90.6,121.36,106.89,128.83,127.02,120.12,87.83,96.51,98.42
90.59,121.36,106.89,128.83,127.02,120.13,87.83,96.51,98.42
90.59,121.37,106.89,128.84,127.03,120.13,87.82,96.51,98.42
90.59,121.37,106.89,128.84,127.03,120.14,87.82,96.51,98.42
90.59,121.38,106.89,128.85,127.04,120.14,87.82,96.5,98.42
90.59,121.38,106.89,128.86,127.04,120.15,87.82,96.5,98.42
90.58,121.38,106.89,128.87,127.04,120.15,87.82,96.5,98.42
90.58,121.39,106.89,128.87,127.04,120.15,87.81,96.5,98.42
90.58,121.39,106.89,128.87,127.04,120.16,87.81,96.49,98.42
90.58,121.39,106.89,128.88,127.04,120.16,87.81,96.49,98.42
90.58,121.4,106.89,128.88,127.04,120.16,87.81,96.49,98.42
90.58,121.4,106.89,128.89,127.04,120.16,87.8,96.48,98.42
90.58,121.4,106.89,128.89,127.04,120.16,87.8,96.48,98.42
90.58,121.4,106.89,128.89,127.04,120.16,87.8,96.48,98.42
90.58,121.4,106.89,128.89,127.04,120.16,87.8,96.48,98.42
90.59,121.4,106.89,128.89,127.04,120.16,87.8,96.47,98.42
90.59,121.4,106.89,128.89,127.04,120.15,87.8,96.47,98.42
90.59,121.4,106.89,128.89,127.03,120.15,87.8,96.47,98.42
90.59,121.4,106.88,128.89,127.03,120.15,87.8,96.47,98.42
90.6,121.39,106.88,128.89,127.03,120.14,87.8,96.47,98.42
90.6,121.39,106.88,128.89,127.03,120.14,87.8,96.47,98.42
90.6,121.38,106.88,128.89,127.03,120.13,87.8,96.47,98.42
90.6,121.38,106.88,128.88,127.02,120.13,87.8,96.47,98.42
90.61,121.37,106.87,128.87,127.02,120.12,87.81,96.47,98.42
90.61,121.36,106.87,128.87,127.02,120.11,87.81,96.47,98.42
90.61,121.36,106.87,128.86,127.02,120.1,87.81,96.47,98.42
90.61,121.35,106.87,128.85,127.02,120.09,87.81,96.47,98.42
90.61,121.34,106.86,128.85,127.01,120.08,87.81,96.47,98.42
90.62,121.34,106.86,128.84,127.01,120.08,87.81,96.48,98.42
90.62,121.34,106.86,128.84,127.0,120.07,87.82,96.48,98.42
90.62,121.33,106.86,128.83,127.0,120.07,87.82,96.48,98.42
90.62,121.33,106.86,128.82,127.0,120.07,87.82,96.49,98.42
90.63,121.32,106.86,128.81,127.0,120.06,87.83,96.49,98.42
90.63,121.31,106.86,128.81,127.0,120.06,87.83,96.49,98.42
90.63,121.3,106.86,128.8,126.99,120.05,87.83,96.49,98.42
90.63,121.3,106.86,128.79,126.99,120.05,87.84,96.5,98.42
90.63,121.29,106.86,128.79,126.99,120.05,87.84,96.5,98.42
90.63,121.29,106.86,128.78,126.99,120.05,87.84,96.5,98.42
90.63,121.29,106.86,128.78,126.99,120.04,87.84,96.51,98.42
90.63,121.29,106.87,128.78,126.99,120.04,87.84,96.51,98.42
90.63,121.29,106.87,128.77,126.99,120.04,87.84,96.51,98.42
90.63,121.29,106.87,128.77,126.98,120.05,87.85,96.51,98.42
90.62,121.29,106.87,128.77,126.98,120.05,87.85,96.52,98.42
90.62,121.29,106.87,128.76,126.98,120.05,87.85,96.52,98.42
90.62,121.29,106.87,128.76,126.98,120.05,87.85,96.52,98.42
90.62,121.29,106.88,128.77,126.98,120.06,87.85,96.52,98.42
90.61,121.3,106.88,128.77,126.98,120.06,87.85,96.52,98.42
90.61,121.3,106.88,128.77,126.98,120.07,87.85,96.52,98.42
90.61,121.31,106.88,128.77,126.97,120.08,87.85,96.52,98.42
90.61,121.32,106.89,128.78,126.97,120.08,87.85,96.52,98.42
90.61,121.32,106.89,128.78,126.97,120.09,87.84,96.52,98.42
90.6,121.33,106.89,128.79,126.97,120.1,87.84,96.52,98.42
90.6,121.33,106.9,128.8,126.97,120.11,87.84,96.52,98.42
90.6,121.34,106.9,128.81,126.97,120.11,87.84,96.52,98.42
90.59,121.35,106.91,128.81,126.97,120.12,87.84,96.51,98.42
90.59,121.36,106.91,128.82,126.97,120.13,87.83,96.51,98.42
90.59,121.37,106.91,128.83,126.97,120.13,87.83,96.51,98.42
90.59,121.37,106.92,128.84,126.97,120.14,87.83,96.51,98.42
90.59,121.38,106.92,128.85,126.97,120.15,87.83,96.5,98.42
90.59,121.39,106.92,128.86,126.97,120.16,87.83,96.5,98.42
90.58,121.4,106.93,128.87,126.97,120.16,87.82,96.5,98.42
90.58,121.41,106.93,128.88,126.98,120.17,87.82,96.5,98.42
90.58,121.42,106.93,128.9,126.98,120.18,87.82,96.49,98.42
90.58,121.42,106.93,128.91,126.98,120.18,87.82,96.49,98.42
90.58,121.43,106.93,128.91,126.98,120.18,87.82,96.49,98.42
90.58,121.43,106.93,128.92,126.98,120.19,87.82,96.48,98.42
90.58,121.43,106.93,128.92,126.98,120.19,87.82,96.48,98.42
90.58,121.44,106.93,128.93,126.98,120.19,87.81,96.48,98.42
90.58,121.44,106.93,128.93,126.98,120.18,87.81,96.48,98.42
90.58,121.43,106.93,128.93,126.98,120.18,87.81,96.47,98.42
90.58,121.43,106.92,128.92,126.98,120.18,87.81,96.47,98.42
90.59,121.42,106.92,128.92,126.98,120.17,87.81,96.47,98.42
90.59,121.42,106.91,128.91,126.97,120.16,87.81,96.47,98.42
90.6,121.41,106.91,128.9,126.97,120.15,87.82,96.47,98.42
90.6,121.4,106.9,128.89,126.97,120.14,87.82,96.47,98.42
90.6,121.39,106.9,128.88,126.97,120.13,87.82,96.47,98.42
90.61,121.38,106.89,128.87,126.97,120.12,87.82,96.47,98.43
90.61,121.37,106.88,128.86,126.97,120.11,87.82,96.47,98.43
90.61,121.36,106.87,128.84,126.97,120.1,87.82,96.48,98.43
90.62,121.34,106.87,128.83,126.97,120.09,87.83,96.48,98.43
90.62,121.33,106.86,128.82,126.97,120.08,87.83,96.48,98.43
90.62,121.32,106.86,128.81,126.97,120.07,87.83,96.48,98.43
90.62,121.31,106.85,128.79,126.97,120.06,87.83,96.49,98.43
90.62,121.3,106.85,128.78,126.97,120.05,87.84,96.49,98.43
90.62,121.29,106.84,128.77,126.98,120.04,87.84,96.49,98.43
90.63,121.28,106.84,128.77,126.98,120.03,87.84,96.5,98.43
90.63,121.27,106.83,128.76,126.98,120.03,87.84,96.5,98.43
90.63,121.27,106.83,128.75,126.99,120.02,87.84,96.5,98.43
90.63,121.27,106.83,128.75,126.99,120.02,87.84,96.5,98.43
90.63,121.26,106.83,128.75,127.0,120.02,87.84,96.51,98.43
90.63,121.26,106.83,128.75,127.0,120.02,87.84,96.51,98.43
90.63,121.27,106.83,128.75,127.01,120.02,87.84,96.51,98.43
90.63,121.27,106.83,128.76,127.01,120.03,87.84,96.51,98.43
90.63,121.28,106.84,128.76,127.02,120.03,87.84,96.52,98.43
90.62,121.28,106.84,128.77,127.02,120.04,87.84,96.52,98.43
90.62,121.29,106.85,128.78,127.03,120.05,87.84,96.52,98.43
90.61,121.31,106.86,128.8,127.03,120.06,87.84,96.52,98.43
90.61,121.32,106.86,128.81,127.03,120.08,87.84,96.52,98.43
90.6,121.33,106.87,128.83,127.04,120.09,87.83,96.52,98.43
90.6,121.34,106.88,128.84,127.04,120.1,87.83,96.52,98.43
90.59,121.36,106.89,128.86,127.04,120.12,87.83,96.52,98.43
90.59,121.37,106.9,128.88,127.04,120.13,87.83,96.52,98.43
90.58,121.39,106.91,128.9,127.05,120.15,87.82,96.52,98.43
90.58,121.41,106.92,128.92,127.05,120.17,87.82,96.52,98.43
90.57,121.43,106.93,128.94,127.05,120.18,87.82,96.52,98.42
90.57,121.44,106.94,128.96,127.05,120.2,87.81,96.51,98.42
90.56,121.46,106.94,128.99,127.05,120.22,87.81,96.51,98.42
90.56,121.48,106.95,129.01,127.05,120.23,87.81,96.51,98.42
90.55,121.5,106.97,129.03,127.05,120.25,87.81,96.51,98.42
90.54,121.52,106.98,129.06,127.06,120.27,87.8,96.51,98.42
90.53,121.54,106.99,129.08,127.06,120.29,87.8,96.5,98.42
90.53,121.56,106.99,129.11,127.07,120.3,87.79,96.5,98.42
90.53,121.57,107.0,129.13,127.07,120.32,87.79,96.49,98.42
90.52,121.59,107.0,129.15,127.07,120.33,87.78,96.49,98.42
90.52,121.61,107.01,129.18,127.07,120.35,87.78,96.48,98.42
90.52,121.62,107.02,129.2,127.07,120.36,87.78,96.48,98.42
90.51,121.64,107.02,129.22,127.07,120.37,87.77,96.48,98.42
90.51,121.65,107.03,129.24,127.07,120.38,87.77,96.47,98.42
90.51,121.66,107.03,129.25,127.07,120.39,87.77,96.47,98.42
90.51,121.67,107.04,129.26,127.07,120.39,87.77,96.47,98.42
90.51,121.67,107.04,129.27,127.07,120.4,87.77,96.47,98.42
90.51,121.68,107.04,129.28,127.07,120.4,87.76,96.46,98.42
90.51,121.68,107.04,129.29,127.07,120.4,87.76,96.46,98.42
90.51,121.68,107.04,129.29,127.06,120.4,87.76,96.46,98.42
90.51,121.68,107.04,129.29,127.06,120.4,87.76,96.46,98.42
90.51,121.67,107.04,129.29,127.06,120.39,87.76,96.46,98.42
90.52,121.66,107.03,129.28,127.06,120.38,87.77,96.46,98.42
90.52,121.65,107.03,129.27,127.05,120.37,87.77,96.46,98.42
90.53,121.64,107.02,129.25,127.05,120.36,87.77,96.46,98.42
90.53,121.63,107.01,129.24,127.05,120.34,87.77,96.46,98.42
90.54,121.61,107.01,129.22,127.04,120.33,87.78,96.46,98.42
90.54,121.59,107.0,129.2,127.03,120.31,87.78,96.47,98.42
90.55,121.58,107.0,129.18,127.03,120.3,87.78,96.47,98.42
90.55,121.56,106.99,129.16,127.02,120.29,87.79,96.47,98.43
90.55,121.55,106.99,129.14,127.02,120.27,87.79,96.47,98.43
90.56,121.54,106.98,129.13,127.02,120.26,87.79,96.48,98.43
90.56,121.53,106.98,129.12,127.02,120.26,87.79,96.48,98.43
90.57,121.53,106.98,129.12,127.02,120.25,87.79,96.48,98.43
90.57,121.53,106.98,129.12,127.02,120.25,87.8,96.48,98.43
90.56,121.53,106.98,129.12,127.03,120.25,87.79,96.48,98.42
90.55,121.54,106.98,129.13,127.03,120.26,87.79,96.48,98.42
90.55,121.55,106.99,129.15,127.04,120.27,87.79,96.49,98.42
90.55,121.56,107.01,129.17,127.03,120.28,87.8,96.49,98.43
90.56,121.58,107.02,129.19,127.03,120.3,87.8,96.5,98.43
90.55,121.6,107.03,129.22,127.03,120.31,87.81,96.5,98.43
90.54,121.62,107.04,129.25,127.04,120.33,87.8,96.5,98.43
90.53,121.64,107.05,129.28,127.05,120.36,87.8,96.5,98.42
90.52,121.67,107.06,129.32,127.06,120.38,87.79,96.5,98.42
90.51,121.7,107.07,129.35,127.07,120.41,87.78,96.5,98.42
90.5,121.72,107.09,129.38,127.08,120.43,87.78,96.5,98.42
90.49,121.74,107.1,129.4,127.08,120.45,87.78,96.5,98.42
90.48,121.76,107.11,129.43,127.09,120.47,87.78,96.5,98.42
90.48,121.77,107.11,129.45,127.09,120.49,87.77,96.5,98.42
90.47,121.79,107.12,129.47,127.09,120.5,87.77,96.5,98.42
90.47,121.8,107.13,129.48,127.1,120.51,87.77,96.5,98.42
90.47,121.8,107.13,129.48,127.1,120.52,87.77,96.5,98.42
90.46,121.81,107.13,129.48,127.09,120.52,87.77,96.5,98.42
90.46,121.81,107.13,129.48,127.09,120.53,87.77,96.5,98.42
90.45,121.81,107.13,129.48,127.09,120.53,87.76,96.5,98.42
90.45,121.81,107.12,129.48,127.09,120.53,87.76,96.5,98.42
90.45,121.8,107.12,129.46,127.09,120.53,87.76,96.49,98.41
90.46,121.79,107.11,129.44,127.09,120.51,87.76,96.49,98.41
90.47,121.78,107.1,129.42,127.08,120.5,87.76,96.49,98.41
90.47,121.76,107.09,129.39,127.08,120.49,87.76,96.49,98.41
90.48,121.75,107.08,129.37,127.07,120.47,87.77,96.49,98.42
90.48,121.73,107.07,129.34,127.07,120.45,87.77,96.49,98.42
90.49,121.71,107.06,129.31,127.06,120.44,87.77,96.48,98.42
90.49,121.69,107.05,129.28,127.06,120.42,87.77,96.48,98.42
90.5,121.67,107.03,129.26,127.05,120.4,87.77,96.48,98.42
90.5,121.65,107.02,129.23,127.05,120.39,87.77,96.48,98.42
90.51,121.64,107.01,129.21,127.05,120.37,87.77,96.48,98.42
90.51,121.62,107.0,129.19,127.05,120.36,87.77,96.47,98.42
90.52,121.61,106.99,129.18,127.05,120.34,87.78,96.47,98.42
90.52,121.6,106.98,129.16,127.05,120.33,87.78,96.47,98.42
90.53,121.59,106.97,129.15,127.05,120.32,87.77,96.47,98.42
90.53,121.58,106.96,129.14,127.05,120.31,87.78,96.47,98.42
90.53,121.57,106.96,129.13,127.04,120.3,87.78,96.47,98.42
90.53,121.56,106.96,129.13,127.05,120.3,87.77,96.47,98.42
90.53,121.56,106.95,129.13,127.06,120.29,87.77,96.47,98.42
90.53,121.55,106.95,129.12,127.07,120.29,87.77,96.46,98.42
90.54,121.55,106.95,129.12,127.07,120.28,87.77,96.46,98.42
90.55,121.55,106.94,129.12,127.07,120.27,87.78,96.46,98.42
90.56,121.55,106.94,129.12,127.08,120.27,87.78,96.47,98.42
90.55,121.54,106.94,129.12,127.07,120.27,87.78,96.47,98.42
90.55,121.53,106.94,129.11,127.07,120.26,87.78,96.47,98.42
90.55,121.52,106.93,129.11,127.07,120.25,87.77,96.47,98.42
90.56,121.52,106.93,129.1,127.06,120.25,87.77,96.47,98.42
90.57,121.51,106.92,129.09,127.06,120.24,87.78,96.47,98.42
90.57,121.5,106.92,129.07,127.06,120.23,87.78,96.48,98.43
