gas_ftir_scan64_replicate1,gas_ftir_scan64_replicate2,gas_ftir_scan64_replicate3,gas_ftir_scan64_replicate4,gas_ftir_scan64_replicate5,gas_ftir_scan64_replicate6,gas_ftir_scan64_replicate7,gas_ftir_scan64_replicate8,gas_ftir_scan64_replicate9,gas_ftir_scan64_replicate10,gas_ftir_scan64_replicate11,gas_ftir_scan64_replicate12,gas_ftir_scan64_replicate13
135.78,135.82,130.19,130.21,131.44,131.46,105.08,105.1,,,,,
135.79,135.82,130.2,130.22,131.44,131.46,105.08,105.1,,,,,
135.79,135.83,130.2,130.22,131.45,131.47,105.09,105.1,,,,,
135.8,135.83,130.21,130.22,131.45,131.47,105.09,105.1,,,,,
135.81,135.84,130.22,130.23,131.46,131.48,105.09,105.1,,,,,
135.82,135.86,130.22,130.24,131.47,131.49,105.09,105.1,,,,,
135.84,135.87,130.23,130.25,131.48,131.5,105.09,105.1,,,,,
135.85,135.88,130.24,130.26,131.49,131.51,105.09,105.1,,,,,
135.86,135.89,130.25,130.27,131.5,131.52,105.08,105.1,,,,,
135.86,135.9,130.26,130.27,131.5,131.52,105.08,105.1,,,,,
135.87,135.9,130.26,130.28,131.5,131.52,105.09,105.1,,,,,
135.87,135.9,130.27,130.28,131.51,131.52,105.09,105.1,,,,,
135.88,135.91,130.27,130.29,131.51,131.53,105.09,105.11,,,,,
135.89,135.92,130.28,130.29,131.52,131.53,105.09,105.11,,,,,
135.89,135.93,130.28,130.3,131.53,131.54,105.09,105.11,,,,,
135.9,135.93,130.29,130.3,131.53,131.55,105.09,105.11,,,,,
135.9,135.93,130.29,130.31,131.54,131.55,105.09,105.11,,,,,
135.9,135.93,130.29,130.31,131.54,131.55,105.09,105.11,,,,,
135.9,135.94,130.3,130.31,131.54,131.56,105.08,105.11,,,,,
135.91,135.94,130.3,130.31,131.54,131.56,105.08,105.11,,,,,
135.91,135.94,130.3,130.31,131.55,131.56,105.08,105.11,,,,,
135.91,135.95,130.3,130.31,131.55,131.56,105.08,105.11,,,,,
135.91,135.95,130.3,130.31,131.55,131.57,105.09,105.11,,,,,
135.92,135.95,130.3,130.32,131.56,131.57,105.09,105.11,,,,,
135.92,135.95,130.3,130.32,131.56,131.57,105.09,105.11,,,,,
135.92,135.95,130.3,130.32,131.56,131.57,105.09,105.11,,,,,
135.92,135.95,130.3,130.32,131.56,131.57,105.09,105.11,,,,,
135.91,135.94,130.3,130.31,131.55,131.57,105.09,105.11,,,,,
135.91,135.94,130.3,130.31,131.55,131.56,105.09,105.11,,,,,
135.9,135.93,130.29,130.3,131.54,131.55,105.09,105.11,,,,,
135.9,135.93,130.28,130.3,131.54,131.55,105.08,105.11,,,,,
135.9,135.93,130.28,130.29,131.54,131.55,105.08,105.11,,,,,
135.9,135.93,130.28,130.3,131.54,131.55,105.08,105.11,,,,,
135.9,135.93,130.28,130.3,131.54,131.55,105.08,105.11,,,,,
135.9,135.93,130.28,130.29,131.54,131.55,105.08,105.1,,,,,
135.9,135.93,130.28,130.29,131.53,131.54,105.08,105.1,,,,,
135.9,135.93,130.27,130.28,131.52,131.54,105.07,105.1,,,,,
135.89,135.92,130.27,130.28,131.52,131.53,105.07,105.1,,,,,
135.89,135.92,130.27,130.28,131.52,131.53,105.07,105.1,,,,,
135.9,135.93,130.27,130.28,131.52,131.53,105.07,105.1,,,,,
135.9,135.93,130.27,130.28,131.52,131.53,105.06,105.09,,,,,
135.91,135.94,130.27,130.28,131.53,131.54,105.06,105.09,,,,,
135.91,135.94,130.28,130.29,131.53,131.54,105.06,105.09,,,,,
135.91,135.94,130.28,130.28,131.53,131.54,105.06,105.09,,,,,
135.91,135.94,130.27,130.28,131.53,131.54,105.06,105.09,,,,,
135.92,135.95,130.27,130.28,131.53,131.54,105.05,105.09,,,,,
135.92,135.95,130.27,130.28,131.53,131.54,105.05,105.09,,,,,
135.92,135.95,130.27,130.28,131.54,131.54,105.05,105.09,,,,,
135.93,135.96,130.28,130.29,131.54,131.55,105.05,105.09,,,,,
135.93,135.96,130.28,130.29,131.54,131.55,105.05,105.09,,,,,
135.94,135.97,130.29,130.29,131.54,131.55,105.05,105.08,,,,,
135.95,135.97,130.29,130.3,131.55,131.55,105.05,105.08,,,,,
135.95,135.98,130.3,130.31,131.55,131.56,105.05,105.08,,,,,
135.96,135.99,130.3,130.31,131.55,131.56,105.04,105.08,,,,,
135.97,135.99,130.31,130.31,131.56,131.57,105.04,105.08,,,,,
135.97,136.0,130.31,130.31,131.56,131.57,105.04,105.08,,,,,
135.98,136.01,130.31,130.32,131.57,131.58,105.04,105.08,,,,,
135.99,136.01,130.31,130.32,131.57,131.58,105.04,105.08,,,,,
135.99,136.02,130.32,130.32,131.58,131.58,105.04,105.08,,,,,
136.0,136.03,130.32,130.33,131.58,131.59,105.04,105.08,,,,,
136.01,136.03,130.33,130.33,131.59,131.59,105.04,105.08,,,,,
136.02,136.04,130.33,130.34,131.59,131.6,105.04,105.08,,,,,
136.02,136.05,130.33,130.34,131.59,131.6,105.04,105.08,,,,,
136.02,136.04,130.33,130.34,131.59,131.6,105.04,105.08,,,,,
136.02,136.04,130.33,130.33,131.59,131.6,105.03,105.08,,,,,
136.02,136.05,130.33,130.33,131.59,131.6,105.03,105.07,,,,,
136.03,136.06,130.33,130.33,131.6,131.6,105.03,105.07,,,,,
136.04,136.07,130.34,130.34,131.61,131.61,105.03,105.07,,,,,
136.05,136.07,130.34,130.35,131.61,131.62,105.03,105.08,,,,,
136.05,136.08,130.34,130.35,131.62,131.62,105.03,105.08,,,,,
136.05,136.08,130.35,130.35,131.62,131.63,105.04,105.08,,,,,
136.05,136.08,130.35,130.35,131.63,131.63,105.04,105.08,,,,,
136.06,136.08,130.35,130.36,131.63,131.63,105.04,105.09,,,,,
136.06,136.08,130.36,130.36,131.63,131.64,105.05,105.09,,,,,
136.06,136.09,130.37,130.37,131.64,131.64,105.05,105.09,,,,,
136.06,136.09,130.37,130.37,131.64,131.64,105.05,105.1,,,,,
136.06,136.09,130.37,130.37,131.64,131.64,105.05,105.1,,,,,
136.06,136.08,130.36,130.37,131.64,131.64,105.05,105.1,,,,,
136.05,136.08,130.36,130.36,131.63,131.64,105.05,105.1,,,,,
136.05,136.07,130.36,130.36,131.63,131.63,105.05,105.1,,,,,
136.05,136.07,130.36,130.36,131.63,131.63,105.05,105.1,,,,,
136.05,136.07,130.36,130.36,131.62,131.63,105.05,105.1,,,,,
136.05,136.08,130.36,130.36,131.62,131.63,105.05,105.1,,,,,
136.05,136.08,130.36,130.36,131.62,131.63,105.05,105.1,,,,,
136.05,136.08,130.36,130.36,131.62,131.63,105.05,105.1,,,,,
136.06,136.08,130.36,130.37,131.62,131.63,105.05,105.1,,,,,
136.06,136.08,130.37,130.37,131.63,131.63,105.06,105.1,,,,,
136.07,136.09,130.37,130.37,131.63,131.63,105.06,105.11,,,,,
136.07,136.09,130.37,130.37,131.64,131.64,105.06,105.11,,,,,
136.08,136.1,130.37,130.37,131.64,131.64,105.06,105.11,,,,,
136.08,136.1,130.37,130.37,131.65,131.65,105.06,105.11,,,,,
136.08,136.1,130.37,130.37,131.65,131.65,105.06,105.11,,,,,
136.08,136.1,130.37,130.37,131.65,131.65,105.06,105.11,,,,,
136.09,136.11,130.38,130.38,131.65,131.65,105.06,105.11,,,,,
136.09,136.11,130.38,130.38,131.66,131.66,105.06,105.11,,,,,
136.1,136.12,130.39,130.39,131.66,131.66,105.05,105.11,,,,,
136.1,136.12,130.39,130.39,131.65,131.66,105.05,105.11,,,,,
136.1,136.12,130.38,130.38,131.65,131.65,105.05,105.11,,,,,
136.1,136.12,130.38,130.38,131.64,131.65,105.05,105.11,,,,,
136.09,136.11,130.38,130.38,131.64,131.64,105.05,105.1,,,,,
136.09,136.11,130.37,130.38,131.64,131.64,105.05,105.1,,,,,
136.09,136.11,130.37,130.38,131.64,131.65,105.05,105.11,,,,,
136.09,136.11,130.37,130.38,131.65,131.65,105.05,105.11,,,,,
136.09,136.11,130.37,130.37,131.64,131.65,105.05,105.1,,,,,
136.08,136.1,130.36,130.37,131.64,131.64,105.05,105.1,,,,,
136.08,136.1,130.36,130.36,131.63,131.64,105.04,105.1,,,,,
136.07,136.09,130.36,130.36,131.63,131.64,105.04,105.1,,,,,
136.07,136.09,130.36,130.37,131.63,131.64,105.04,105.1,,,,,
136.08,136.09,130.36,130.37,131.63,131.64,105.04,105.1,,,,,
136.08,136.09,130.36,130.37,131.63,131.64,105.04,105.1,,,,,
136.07,136.09,130.36,130.37,131.63,131.64,105.05,105.11,,,,,
136.07,136.09,130.36,130.37,131.63,131.64,105.04,105.11,,,,,
136.07,136.09,130.36,130.37,131.63,131.63,105.04,105.1,,,,,
136.08,136.09,130.36,130.37,131.63,131.64,105.04,105.1,,,,,
136.08,136.1,130.36,130.37,131.64,131.65,105.04,105.1,,,,,
136.08,136.1,130.37,130.38,131.64,131.65,105.04,105.1,,,,,
136.09,136.1,130.37,130.38,131.64,131.65,105.04,105.11,,,,,
136.09,136.1,130.37,130.38,131.64,131.65,105.04,105.11,,,,,
136.09,136.1,130.37,130.38,131.64,131.65,105.04,105.11,,,,,
136.09,136.1,130.37,130.38,131.63,131.65,105.05,105.11,,,,,
136.09,136.1,130.37,130.38,131.63,131.65,105.05,105.11,,,,,
136.09,136.1,130.37,130.38,131.64,131.65,105.05,105.11,,,,,
136.09,136.1,130.37,130.38,131.64,131.66,105.05,105.11,,,,,
136.08,136.1,130.37,130.38,131.64,131.66,105.05,105.11,,,,,
136.08,136.09,130.36,130.38,131.64,131.65,105.05,105.11,,,,,
136.07,136.09,130.36,130.38,131.63,131.65,105.04,105.11,,,,,
136.07,136.09,130.36,130.37,131.62,131.64,105.04,105.11,,,,,
136.07,136.09,130.35,130.37,131.62,131.64,105.04,105.11,,,,,
136.08,136.09,130.35,130.37,131.62,131.64,105.05,105.11,,,,,
136.07,136.09,130.34,130.36,131.61,131.63,105.04,105.11,,,,,
136.07,136.08,130.34,130.36,131.6,131.63,105.04,105.11,,,,,
136.06,136.08,130.33,130.35,131.59,131.62,105.04,105.11,,,,,
136.05,136.07,130.32,130.34,131.58,131.61,105.04,105.11,,,,,
136.05,136.06,130.32,130.34,131.58,131.6,105.04,105.11,,,,,
136.05,136.06,130.31,130.34,131.57,131.6,105.04,105.11,,,,,
136.05,136.06,130.32,130.34,131.58,131.6,105.03,105.11,,,,,
136.05,136.06,130.32,130.34,131.58,131.6,105.03,105.1,,,,,
136.05,136.06,130.31,130.34,131.57,131.6,105.03,105.1,,,,,
136.04,136.05,130.31,130.33,131.57,131.59,105.03,105.1,,,,,
136.03,136.04,130.3,130.33,131.56,131.58,105.03,105.1,,,,,
136.03,136.04,130.29,130.32,131.55,131.58,105.02,105.1,,,,,
136.02,136.04,130.28,130.31,131.54,131.57,105.02,105.1,,,,,
136.02,136.03,130.28,130.31,131.54,131.57,105.02,105.1,,,,,
136.02,136.03,130.28,130.31,131.54,131.57,105.02,105.1,,,,,
136.02,136.03,130.27,130.3,131.53,131.57,105.02,105.1,,,,,
136.02,136.03,130.26,130.3,131.53,131.56,105.02,105.09,,,,,
136.02,136.03,130.26,130.3,131.53,131.56,105.02,105.09,,,,,
136.02,136.03,130.26,130.3,131.53,131.56,105.01,105.09,,,,,
136.02,136.03,130.26,130.3,131.53,131.57,105.01,105.09,,,,,
136.02,136.04,130.26,130.3,131.53,131.57,105.01,105.08,,,,,
136.02,136.04,130.26,130.3,131.53,131.57,105.0,105.08,,,,,
136.02,136.04,130.25,130.29,131.53,131.57,105.0,105.08,,,,,
136.02,136.04,130.25,130.29,131.53,131.56,105.0,105.08,,,,,
136.03,136.04,130.25,130.29,131.52,131.56,105.0,105.08,,,,,
136.03,136.04,130.25,130.29,131.53,131.57,105.0,105.08,,,,,
136.04,136.05,130.26,130.3,131.53,131.57,105.0,105.08,,,,,
136.05,136.06,130.26,130.3,131.54,131.58,105.0,105.08,,,,,
136.06,136.07,130.26,130.31,131.54,131.58,105.0,105.08,,,,,
136.06,136.07,130.26,130.31,131.55,131.59,105.0,105.08,,,,,
136.06,136.07,130.27,130.31,131.55,131.59,105.0,105.08,,,,,
136.06,136.07,130.27,130.32,131.55,131.6,105.0,105.08,,,,,
136.07,136.08,130.28,130.32,131.56,131.61,105.0,105.08,,,,,
136.08,136.09,130.28,130.33,131.57,131.61,105.0,105.08,,,,,
136.08,136.09,130.29,130.34,131.57,131.62,105.0,105.08,,,,,
136.09,136.1,130.29,130.34,131.57,131.62,105.0,105.08,,,,,
136.09,136.1,130.28,130.33,131.57,131.61,105.0,105.08,,,,,
136.09,136.1,130.28,130.33,131.56,131.61,105.0,105.08,,,,,
136.09,136.1,130.28,130.34,131.56,131.61,105.0,105.08,,,,,
136.09,136.1,130.29,130.34,131.57,131.62,105.0,105.09,,,,,
136.1,136.11,130.3,130.35,131.57,131.62,105.0,105.09,,,,,
136.1,136.11,130.3,130.36,131.58,131.63,105.0,105.09,,,,,
136.1,136.11,130.3,130.36,131.58,131.63,105.0,105.09,,,,,
136.1,136.11,130.3,130.36,131.57,131.63,105.0,105.09,,,,,
136.1,136.11,130.3,130.36,131.57,131.63,105.0,105.09,,,,,
136.1,136.11,130.3,130.35,131.57,131.63,105.01,105.1,,,,,
136.1,136.11,130.3,130.35,131.58,131.63,105.01,105.1,,,,,
136.1,136.11,130.3,130.36,131.58,131.63,105.01,105.1,,,,,
136.1,136.11,130.3,130.36,131.58,131.64,105.01,105.1,,,,,
136.1,136.11,130.29,130.36,131.58,131.64,105.01,105.1,,,,,
136.1,136.11,130.29,130.35,131.57,131.63,105.01,105.1,,,,,
136.1,136.11,130.28,130.35,131.57,131.63,105.01,105.1,,,,,
136.1,136.11,130.28,130.34,131.57,131.63,105.01,105.1,,,,,
136.1,136.11,130.28,130.34,131.56,131.63,105.01,105.1,,,,,
136.1,136.11,130.27,130.34,131.56,131.62,105.01,105.1,,,,,
136.1,136.1,130.27,130.33,131.55,131.61,105.01,105.1,,,,,
136.09,136.1,130.26,130.33,131.54,131.6,105.0,105.09,,,,,
136.09,136.09,130.25,130.32,131.53,131.59,105.0,105.09,,,,,
136.08,136.09,130.25,130.32,131.52,131.59,105.0,105.09,,,,,
136.09,136.09,130.25,130.32,131.52,131.59,104.99,105.09,,,,,
136.09,136.09,130.25,130.32,131.53,131.59,104.99,105.09,,,,,
136.08,136.09,130.25,130.32,131.53,131.59,104.99,105.09,,,,,
136.07,136.08,130.24,130.32,131.52,131.59,104.99,105.09,,,,,
136.06,136.06,130.23,130.31,131.51,131.58,104.99,105.08,,,,,
136.05,136.06,130.22,130.29,131.5,131.57,104.98,105.08,,,,,
136.05,136.05,130.21,130.29,131.49,131.56,104.98,105.07,,,,,
136.05,136.06,130.21,130.29,131.49,131.56,104.98,105.07,,,,,
136.06,136.07,130.21,130.29,131.49,131.56,104.98,105.07,,,,,
136.07,136.07,130.21,130.29,131.49,131.56,104.98,105.08,,,,,
136.07,136.08,130.21,130.29,131.48,131.55,104.98,105.08,,,,,
136.07,136.07,130.2,130.28,131.47,131.55,104.98,105.08,,,,,
136.06,136.06,130.19,130.27,131.46,131.54,104.98,105.07,,,,,
136.05,136.06,130.18,130.26,131.46,131.53,104.97,105.07,,,,,
136.05,136.05,130.17,130.25,131.45,131.53,104.97,105.06,,,,,
136.05,136.05,130.17,130.25,131.45,131.53,104.96,105.06,,,,,
136.05,136.05,130.17,130.25,131.45,131.53,104.95,105.05,,,,,
136.05,136.05,130.17,130.25,131.45,131.53,104.95,105.05,,,,,
136.05,136.05,130.16,130.25,131.45,131.53,104.95,105.05,,,,,
136.05,136.06,130.16,130.25,131.44,131.52,104.95,105.05,,,,,
136.06,136.06,130.16,130.25,131.44,131.52,104.95,105.05,,,,,
136.07,136.07,130.16,130.25,131.44,131.52,104.95,105.06,,,,,
136.08,136.08,130.16,130.25,131.44,131.53,104.95,105.06,,,,,
136.08,136.08,130.16,130.25,131.44,131.53,104.95,105.06,,,,,
136.07,136.08,130.15,130.24,131.44,131.53,104.95,105.06,,,,,
136.08,136.08,130.15,130.25,131.44,131.53,104.95,105.06,,,,,
136.08,136.09,130.16,130.25,131.45,131.53,104.96,105.06,,,,,
136.1,136.1,130.16,130.25,131.45,131.54,104.96,105.06,,,,,
136.11,136.11,130.16,130.26,131.46,131.55,104.96,105.06,,,,,
136.11,136.11,130.16,130.26,131.47,131.56,104.96,105.06,,,,,
136.11,136.11,130.16,130.26,131.47,131.56,104.96,105.06,,,,,
136.1,136.1,130.16,130.26,131.47,131.56,104.96,105.06,,,,,
136.1,136.1,130.16,130.26,131.47,131.56,104.96,105.07,,,,,
136.11,136.11,130.16,130.26,131.47,131.56,104.96,105.07,,,,,
136.12,136.12,130.19,130.28,131.49,131.58,104.97,105.08,,,,,
136.15,136.15,130.22,130.32,131.51,131.6,104.99,105.1,,,,,
136.16,136.17,130.23,130.33,131.51,131.61,105.02,105.13,,,,,
136.16,136.16,130.21,130.31,131.49,131.58,105.05,105.16,,,,,
136.15,136.15,130.18,130.28,131.46,131.56,105.04,105.15,,,,,
136.14,136.14,130.16,130.26,131.45,131.55,105.01,105.12,,,,,
136.13,136.13,130.15,130.26,131.45,131.55,104.99,105.1,,,,,
136.13,136.13,130.16,130.26,131.46,131.56,104.98,105.09,,,,,
136.12,136.12,130.16,130.27,131.46,131.56,104.97,105.09,,,,,
136.12,136.12,130.16,130.26,131.46,131.56,104.97,105.08,,,,,
136.11,136.11,130.15,130.26,131.45,131.55,104.97,105.08,,,,,
136.11,136.11,130.14,130.25,131.45,131.55,104.97,105.08,,,,,
136.11,136.11,130.13,130.24,131.44,131.54,104.96,105.08,,,,,
136.11,136.11,130.12,130.23,131.43,131.53,104.97,105.08,,,,,
136.11,136.11,130.11,130.22,131.42,131.52,104.97,105.08,,,,,
136.1,136.1,130.1,130.21,131.41,131.51,104.97,105.08,,,,,
136.08,136.08,130.1,130.21,131.4,131.5,104.96,105.08,,,,,
136.08,136.08,130.09,130.2,131.39,131.5,104.96,105.08,,,,,
136.08,136.08,130.09,130.2,131.38,131.49,104.96,105.08,,,,,
136.08,136.08,130.08,130.2,131.38,131.49,104.96,105.07,,,,,
136.08,136.08,130.08,130.2,131.38,131.49,104.96,105.07,,,,,
136.08,136.08,130.08,130.2,131.37,131.48,104.95,105.07,,,,,
136.07,136.07,130.07,130.19,131.36,131.47,104.95,105.07,,,,,
136.06,136.06,130.06,130.18,131.35,131.46,104.95,105.07,,,,,
136.05,136.05,130.05,130.17,131.34,131.45,104.95,105.07,,,,,
136.05,136.05,130.05,130.17,131.33,131.44,104.95,105.06,,,,,
136.05,136.05,130.05,130.17,131.33,131.45,104.94,105.06,,,,,
136.06,136.06,130.05,130.17,131.34,131.46,104.94,105.06,,,,,
136.07,136.07,130.06,130.18,131.35,131.47,104.93,105.05,,,,,
136.08,136.08,130.06,130.18,131.35,131.47,104.93,105.05,,,,,
136.08,136.08,130.05,130.18,131.35,131.46,104.93,105.05,,,,,
136.07,136.07,130.04,130.17,131.33,131.45,104.94,105.06,,,,,
136.06,136.06,130.03,130.16,131.32,131.44,104.94,105.06,,,,,
136.06,136.06,130.02,130.15,131.31,131.43,104.94,105.06,,,,,
136.07,136.07,130.03,130.15,131.32,131.44,104.94,105.06,,,,,
136.07,136.07,130.03,130.16,131.32,131.44,104.94,105.06,,,,,
136.08,136.08,130.03,130.16,131.33,131.45,104.94,105.06,,,,,
136.09,136.09,130.03,130.16,131.33,131.45,104.94,105.06,,,,,
136.09,136.09,130.03,130.16,131.33,131.45,104.93,105.06,,,,,
136.09,136.09,130.03,130.16,131.32,131.45,104.93,105.06,,,,,
136.09,136.09,130.03,130.16,131.31,131.44,104.93,105.05,,,,,
136.09,136.09,130.03,130.16,131.31,131.43,104.93,105.05,,,,,
136.09,136.09,130.03,130.16,131.3,131.43,104.93,105.05,,,,,
136.09,136.09,130.02,130.16,131.3,131.43,104.93,105.05,,,,,
136.1,136.1,130.02,130.16,131.3,131.43,104.93,105.05,,,,,
136.11,136.11,130.02,130.16,131.31,131.44,104.93,105.05,,,,,
136.12,136.12,130.03,130.16,131.32,131.45,104.93,105.06,,,,,
136.13,136.13,130.03,130.16,131.33,131.46,104.93,105.06,,,,,
136.14,136.14,130.03,130.17,131.33,131.46,104.94,105.07,,,,,
136.14,136.14,130.02,130.16,131.33,131.46,104.94,105.07,,,,,
136.13,136.13,130.01,130.15,131.32,131.45,104.94,105.07,,,,,
136.11,136.11,130.01,130.15,131.31,131.44,104.94,105.07,,,,,
136.1,136.1,130.01,130.15,131.31,131.44,104.94,105.07,,,,,
136.1,136.1,130.01,130.16,131.31,131.44,104.94,105.07,,,,,
136.1,136.11,130.02,130.17,131.32,131.45,104.94,105.07,,,,,
136.12,136.12,130.03,130.17,131.32,131.46,104.94,105.07,,,,,
136.12,136.12,130.02,130.17,131.32,131.45,104.94,105.08,,,,,
136.12,136.12,130.02,130.16,131.31,131.45,104.95,105.08,,,,,
136.11,136.11,130.0,130.15,131.3,131.44,104.95,105.08,,,,,
136.09,136.09,129.99,130.14,131.29,131.43,104.95,105.08,,,,,
136.09,136.09,129.99,130.14,131.29,131.43,104.95,105.08,,,,,
136.09,136.09,130.0,130.15,131.3,131.44,104.95,105.08,,,,,
136.1,136.1,130.0,130.15,131.3,131.44,104.95,105.08,,,,,
136.1,136.1,130.0,130.15,131.3,131.44,104.95,105.08,,,,,
136.09,136.09,129.99,130.14,131.29,131.43,104.94,105.08,,,,,
136.09,136.09,129.98,130.13,131.28,131.42,104.94,105.08,,,,,
136.09,136.09,129.97,130.12,131.27,131.42,104.94,105.08,,,,,
136.08,136.08,129.96,130.12,131.27,131.41,104.94,105.08,,,,,
136.08,136.08,129.96,130.12,131.27,131.41,104.94,105.08,,,,,
136.08,136.08,129.97,130.12,131.27,131.41,104.94,105.08,,,,,
136.08,136.08,129.97,130.13,131.27,131.41,104.95,105.08,,,,,
136.07,136.07,129.97,130.13,131.26,131.41,104.95,105.09,,,,,
136.07,136.07,129.97,130.13,131.26,131.41,104.95,105.09,,,,,
136.08,136.08,129.97,130.13,131.27,131.42,104.95,105.09,,,,,
136.09,136.09,129.98,130.14,131.28,131.43,104.95,105.09,,,,,
136.09,136.09,129.97,130.14,131.28,131.43,104.95,105.09,,,,,
136.08,136.08,129.97,130.13,131.28,131.43,104.95,105.1,,,,,
136.07,136.07,129.96,130.12,131.26,131.42,104.95,105.1,,,,,
136.06,136.06,129.95,130.11,131.25,131.4,104.95,105.09,,,,,
136.06,136.06,129.95,130.11,131.24,131.39,104.94,105.09,,,,,
136.07,136.08,129.95,130.11,131.24,131.39,104.94,105.08,,,,,
136.09,136.09,129.95,130.12,131.24,131.4,104.93,105.08,,,,,
136.1,136.1,129.95,130.12,131.24,131.4,104.93,105.08,,,,,
136.1,136.1,129.95,130.11,131.23,131.39,104.94,105.08,,,,,
136.09,136.09,129.93,130.1,131.22,131.38,104.94,105.08,,,,,
136.07,136.07,129.92,130.09,131.21,131.37,104.94,105.09,,,,,
136.06,136.06,129.92,130.09,131.2,131.36,104.95,105.09,,,,,
136.06,136.06,129.92,130.09,131.2,131.36,104.95,105.09,,,,,
136.07,136.07,129.92,130.09,131.2,131.36,104.95,105.09,,,,,
136.08,136.08,129.92,130.09,131.21,131.37,104.95,105.09,,,,,
136.08,136.08,129.91,130.09,131.21,131.37,104.94,105.09,,,,,
136.08,136.08,129.9,130.08,131.21,131.37,104.94,105.08,,,,,
136.08,136.08,129.89,130.07,131.2,131.37,104.93,105.08,,,,,
136.08,136.08,129.89,130.07,131.2,131.36,104.94,105.08,,,,,
136.07,136.07,129.89,130.07,131.2,131.36,104.94,105.09,,,,,
136.06,136.06,129.89,130.07,131.19,131.36,104.95,105.1,,,,,
136.05,136.05,129.89,130.07,131.19,131.35,104.95,105.1,,,,,
136.05,136.05,129.89,130.07,131.18,131.35,104.96,105.11,,,,,
136.05,136.05,129.89,130.07,131.17,131.34,104.96,105.11,,,,,
136.05,136.05,129.88,130.07,131.17,131.34,104.96,105.11,,,,,
136.06,136.06,129.88,130.06,131.18,131.35,104.95,105.11,,,,,
136.06,136.06,129.87,130.05,131.18,131.35,104.95,105.1,,,,,
136.05,136.05,129.86,130.05,131.17,131.35,104.95,105.1,,,,,
136.04,136.04,129.85,130.04,131.16,131.33,104.95,105.1,,,,,
136.02,136.02,129.84,130.03,131.15,131.32,104.95,105.11,,,,,
136.01,136.01,129.85,130.03,131.14,131.31,104.95,105.11,,,,,
136.0,136.0,129.85,130.04,131.14,131.32,104.95,105.11,,,,,
136.01,136.01,129.86,130.05,131.15,131.33,104.95,105.11,,,,,
136.01,136.01,129.87,130.05,131.15,131.33,104.95,105.11,,,,,
136.02,136.02,129.86,130.05,131.15,131.32,104.96,105.11,,,,,
136.01,136.01,129.85,130.04,131.13,131.31,104.96,105.12,,,,,
136.0,136.0,129.84,130.03,131.12,131.3,104.96,105.12,,,,,
135.99,135.99,129.83,130.02,131.11,131.29,104.96,105.12,,,,,
135.99,135.99,129.83,130.03,131.11,131.29,104.96,105.12,,,,,
136.0,136.0,129.84,130.03,131.12,131.3,104.96,105.12,,,,,
136.0,136.0,129.85,130.04,131.13,131.31,104.96,105.12,,,,,
135.99,135.99,129.85,130.04,131.13,131.32,104.97,105.13,,,,,
135.98,135.98,129.84,130.04,131.13,131.31,104.97,105.13,,,,,
135.97,135.97,129.83,130.03,131.12,131.31,104.97,105.13,,,,,
135.96,135.96,129.82,130.02,131.12,131.3,104.96,105.12,,,,,
135.95,135.95,129.81,130.01,131.12,131.3,104.96,105.12,,,,,
135.95,135.95,129.82,130.02,131.12,131.3,104.97,105.13,,,,,
135.94,135.94,129.83,130.03,131.11,131.3,104.97,105.13,,,,,
135.94,135.94,129.84,130.04,131.1,131.29,104.97,105.13,,,,,
135.93,135.93,129.85,130.05,131.1,131.28,104.97,105.13,,,,,
135.93,135.93,129.84,130.05,131.1,131.29,104.97,105.13,,,,,
135.93,135.93,129.84,130.05,131.11,131.3,104.97,105.13,,,,,
135.93,135.93,129.84,130.05,131.11,131.31,104.97,105.13,,,,,
135.92,135.92,129.84,130.05,131.12,131.31,104.97,105.14,,,,,
135.92,135.92,129.84,130.04,131.12,131.31,104.98,105.14,,,,,
135.91,135.91,129.83,130.04,131.11,131.31,104.98,105.14,,,,,
135.9,135.9,129.83,130.04,131.11,131.31,104.98,105.14,,,,,
135.9,135.9,129.83,130.04,131.11,131.31,104.97,105.14,,,,,
135.91,135.91,129.84,130.05,131.12,131.32,104.97,105.13,,,,,
135.91,135.92,129.85,130.06,131.13,131.33,104.96,105.13,,,,,
135.91,135.91,129.86,130.07,131.14,131.34,104.96,105.13,,,,,
135.9,135.9,129.86,130.07,131.13,131.33,104.97,105.13,,,,,
135.89,135.89,129.86,130.07,131.12,131.32,104.97,105.14,,,,,
135.88,135.88,129.86,130.08,131.11,131.31,104.98,105.15,,,,,
135.88,135.88,129.87,130.08,131.12,131.32,104.98,105.14,,,,,
135.9,135.9,129.88,130.1,131.14,131.34,104.97,105.14,,,,,
135.91,135.91,129.89,130.11,131.16,131.36,104.96,105.13,,,,,
135.92,135.92,129.9,130.12,131.17,131.38,104.96,105.13,,,,,
135.92,135.92,129.91,130.13,131.19,131.39,104.96,105.13,,,,,
135.91,135.92,129.92,130.13,131.2,131.4,104.96,105.13,,,,,
135.92,135.92,129.93,130.15,131.21,131.41,104.96,105.13,,,,,
135.94,135.94,129.94,130.16,131.22,131.43,104.96,105.13,,,,,
135.96,135.96,129.96,130.18,131.24,131.45,104.96,105.13,,,,,
135.98,135.98,129.98,130.2,131.26,131.47,104.97,105.14,,,,,
135.98,135.98,130.0,130.23,131.28,131.49,104.97,105.14,,,,,
